Code,Name,Description,Category,Price,Product_URL,Image_URL,Brand
182,"3S Vision N3031 3 Megapixel/H.264/1080P Real-Time/Vari-Focal/Auto-IRIS IP IR Dome Network Camera","3S Vision N3031 3 Megapixel/H.264/1080P Real-Time/Vari-Focal/Auto-IRIS IP IR Dome Network Camera from 3G Mobile CCTV","IP megapixel dome cameras",279.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/182/,http://www.3gmobilecctv.com/media/catalog/product/n/3/n3031.jpg,"3S Vision"
183,"3S Vision N3071 2 Megapixel/H.264/720/3.6mm fixed lens IR Dome network camera ","3S Vision N3071 2 Megapixel/H.264/720/3.6mm fixed lens IP IR Dome network camera from 3G Mobile CCTV","IP megapixel dome cameras",239.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/183/,http://www.3gmobilecctv.com/media/catalog/product/n/3/n3071.jpg,"3S Vision"
184,"3S Vision N3072 2 Megapixel/H.264/720P Real-Time/IR/Vari-Focal IP dome network camera ","3S Vision N3072 2 Megapixel/H.264/720P Real-Time/IR/Vari-Focal IP dome network camera from 3G Mobile CCTV","IP megapixel dome cameras",269.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/184/,http://www.3gmobilecctv.com/media/catalog/product/n/3/n3072.jpg,"3S Vision"
185,"3S Vision N3073 2 Megapixel/H.264/720P Real-Time Vandalproof Dome Network Camera","3S Vision N3073 2 Megapixel/H.264/720P Real-Time IP Vandalproof Dome Network Camera from 3G Mobile CCTV","IP megapixel dome cameras",210.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/185/,http://www.3gmobilecctv.com/media/catalog/product/n/3/n3073.jpg,"3S Vision"
186,"3S Vision N3074 2 Megapixel/H.264/720P Real-Time/Vari-Focal Vandal Dome Network Camera","3S Vision N3074 2 Megapixel/H.264/720P Real-Time/Vari-Focal IP Vandalproof  Dome Network Camera from 3G Mobile CCTV","IP megapixel dome cameras",229.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/186/,http://www.3gmobilecctv.com/media/catalog/product/n/3/n3074.jpg,"3S Vision"
187,"Intellio IVS-BASE Video System 2with 1 Intellio camera license ","Intellio Video System 2 Base Module w. 1 Intellio camera license and 1 ONVIF device license - Network video monitoring, recording and event management software. Suitable for running on a single server w. 2 predefined users (Administrator, Operator) and w.","Face recognition ",85.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/187/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base.jpg,Intellio
188,"Intellio IVS-INT-1 camera license for 1 camera for IVS-BASE","Intellio IVS-INT-1 camera license for 1 camera for IVS-BASE
","Face recognition ",7.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/188/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_1.jpg,Intellio
189,"Intellio IVS-VPC-1 retail camera and onboard retail VCA license for 1 camera (only for ILD-100R-MVD)","Intellio IVS-VPC-1 retail camera and onboard retail VCA license for 1 camera (only for ILD-100R-MVD)
","Face recognition ",290.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/189/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_2.jpg,Intellio
190,"Intellio IVS-OCS-1 camera or video encoder license for 1 device for IVS-BASE","Intellio IVS-OCS-1 camera or video encoder license for 1 device for IVS-BASE
","Face recognition ",76.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/190/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3.jpg,Intellio
191,"Intellio IVS-CLS-U Unlimited clients support for 1 server for IVS-BASE","Intellio IVS-CLS-U Unlimited clients support for 1 server for IVS-BASE
","Face recognition ",145.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/191/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_4.jpg,Intellio
192,"Intellio IVS-USR-U Unlimited users support for 1 server for IVS-BASE","Intellio IVS-USR-U Unlimited users support for 1 server for IVS-BASE
","Face recognition ",145.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/192/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_5.jpg,Intellio
193,"Intellio IVS-SITE Site support for 1 server","Intellio IVS-SITE Site support for 1 server
","Face recognition ",595.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/193/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_6.jpg,Intellio
194,"Intellio IVS-DOMAIN Domain support for 1 server","Intellio IVS-DOMAIN Domain support for 1 server
","Face recognition ",595.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/194/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_7.jpg,Intellio
195,"Intellio IVS-MAP 3D map support for 1 server","Intellio IVS-MAP 3D map support for 1 server
","Face recognition ",289.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/195/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_2_1.jpg,Intellio
196,"Intellio IVS-MBL Unlimited Mobile client server support for Nokia Symbian, RIM, Android and Apple iOS (iPhone & iPad) mobile operation systems for 1 server","Intellio IVS-MBL Unlimited Mobile client server support for Nokia Symbian, RIM, Android and Apple iOS (iPhone &amp; iPad) mobile operation systems for 1 server
","Face recognition ",78.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/196/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_2_2.jpg,Intellio
197,"Intellio IVS-SPB Smart playback support for 1 server","Intellio IVS-SPB Smart playback support for 1 server
","Face recognition ",79.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/197/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3_1.jpg,Intellio
198,"Intellio IVS-ANPR Automatic License Plate Recognition for ILS-BASE up to 4 cameras (ARH Carmen Freeflow) for 1 server","Intellio’s ANPR module is recognizing the license plates of passing traffic which are stored by the system even for years, depending on the storage capacity. Additionally at least one outstanding quality image is stored from the vehicle next to the lice","Face recognition ","3,448.00",http://www.3gmobilecctv.com/index.php/catalog/product/view/id/198/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3_2.jpg,Intellio
199,"Intellio IVS-MTW Monitorwall support for 1 server","Intellio IVS-MTW Monitorwall support for 1 server
","Face recognition ",862.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/199/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3_3.jpg,Intellio
200,"Intellio IVS-SDK SDK support for 1 server","Full specification and datasheet can be downloaded at the following line for IVS-SDK","Face recognition ","1,035.00",http://www.3gmobilecctv.com/index.php/catalog/product/view/id/200/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3_4.jpg,Intellio
201,"Intellio IVS-VSCR-1 VisiScanner Analytics license for 1 camera ","In a fiercely competitive marketplace it is not enough to offer high quality service or goods, nor does it suffice to create a well-organized promotional campaign.","Face recognition ",435.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/201/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3_5.jpg,Intellio
202,"Intellio IVS-DATA VisiScanner & People Counter support ","In a fiercely competitive marketplace it is not enough to offer high quality service or goods, nor does it suffice to create a well-organized promotional campaign. ","Face recognition ",948.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/202/,http://www.3gmobilecctv.com/media/catalog/product/i/v/ivs-base_3_6.jpg,Intellio
203,"KOUKAAM KNR-2008 IPCorder NVR for 8 Cameras network video recorder","KOUKAAM KNR-2008 IPCorder NVR 8 channel ip network video recorder from 3G Mobile CCTV","IP NVR",299.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/203/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-200_2.jpg,"Koukaam IPCorder"
204,"KOUKAAM KNR-2012 IPCorder NVR for 12 Cameras network video recorder","KOUKAAM KNR-2012 IPCorder NVR 12 channel ip network video recorder from 3G Mobile CCTV","IP NVR",390.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/204/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-200_1.jpg,"Koukaam IPCorder"
205,"KOUKAAM KNR-2016 IPCorder NVR for 16 Cameras network video recorder","KOUKAAM KNR-2016 IPCorder NVR 16 channel ip network video recorder from 3G Mobile CCTV","IP NVR",480.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/205/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-200.jpg,"Koukaam IPCorder"
206,"KOUKAAM KNR-5016 IPCorder NVR for 16 Cameras network video recorder","KOUKAAM KNR-5016 IPCorder NVR 16 channel ip network video recorder for 3G Mobile CCTV","IP NVR",625.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/206/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-5016-ipcorder-nvr-16-cameras-701-p.jpg,"Koukaam IPCorder"
207,"KOUKAAM KNR-5024 IPCorder NVR for 24 Cameras network video recorder","KOUKAAM KNR-5024 IPCorder NVR 24 channel ip network video recorder from 3G Mobile CCTV","IP NVR",915.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/207/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-5024-ipcorder-nvr-24-cameras-713-p.jpg,"Koukaam IPCorder"
208,"KOUKAAM KNR-5032 IPCorder NVR for 32 IP Cameras network video recorder","KOUKAAM KNR-5032 IPCorder NVR 32 channel ip network video recorder from 3G Mobile CCTV","Video Recorders","1,145.00",http://www.3gmobilecctv.com/index.php/catalog/product/view/id/208/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-5032-ipcorder-nvr-for-32-ip-cameras-715-p.jpg,"Koukaam IPCorder"
209,"KOUKAAM KNR-5040 IPCorder NVR for 40 IP Cameras network video recorder","KOUKAAM KNR-5040 IPCorder NVR 40 channel ip network video recorder from 3G Mobile CCTV","Video Recorders","1,375.00",http://www.3gmobilecctv.com/index.php/catalog/product/view/id/209/,http://www.3gmobilecctv.com/media/catalog/product/k/n/knr-5040-ipcorder-nvr-for-40-ip-cameras-717-p.jpg,"Koukaam IPCorder"
210,"KOUKAAM KNR-1004 IPCorder 4 cameras network video recorder","KOUKAAM KNR-1004 IPCorder 4 channel ip network video recorder from 3G Mobile CCTV","IP NVR",198.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/210/,http://www.3gmobilecctv.com/media/catalog/product/i/p/ipcorder-knr-10002_1.jpg,"Koukaam IPCorder"
211,"KOUKAAM KNR-1008 IPCorder 8 cameras network video recorder","KOUKAAM KNR-1008 IPCorder 8 channel ip network video recorder from 3G Mobile CCTV","IP NVR",249.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/211/,http://www.3gmobilecctv.com/media/catalog/product/i/p/ipcorder-knr-10002.jpg,"Koukaam IPCorder"
212,"KOUKAAM KRR-4016 IPCorder Rack Mount NVR for 16 IP Cameras network video recorder","KOUKAAM KRR-4016 IPCorder Rack Mount NVR 16 channel ip network video recorder from 3G Mobile CCTV","Video Recorders",869.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/212/,http://www.3gmobilecctv.com/media/catalog/product/k/r/krr-416-ipcorder-rack-mount-nvr-for-16-ip-cameras-721-p.jpg,"Koukaam IPCorder"
213,"IPS-EA1822 2MP, 1080P, 4mm fixed lens, Day & Night IR, Vandalproof IP dome camera","IPS-EA1822 2MP, 1080P, 4mm fixed lens, Day &amp;amp; Night IR, Vandalproof is a professional IR IP vandalproof dome camera","IP megapixel dome cameras",94.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/213/,http://www.3gmobilecctv.com/media/catalog/product/i/p/ips-ea1822.jpg,"IPS Technology"
214,"IPS-HS1822L 2MP, 1080P, 4mm fixed lens, Low Lux, Day & Night IR, Vandalproof IP dome camera","IPS-HS1822L 2MP, 1080P, 4mm fixed lens, Low Lux, Day &amp;amp; Night IR, Vandalproof is a professional IP dome camera for Low Lux night time cctv surveillance solutions","IP megapixel dome cameras",115.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/214/,http://www.3gmobilecctv.com/media/catalog/product/i/p/ips-ea1822_1.jpg,"IPS Technology"
215,"IPS-EA1821 2MP, 1080P, 3.6mm fixed lens, Day & Night IR, IP indoor dome camera ","IPS-EA1821 2MP, 1080P, 3.6mm fixed lens, Day &amp; Night IR, IP indoor dome camera ","IP megapixel dome cameras",73.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/215/,http://www.3gmobilecctv.com/media/catalog/product/i/p/ips-ea1821.jpg,"IPS Technology"
216,"RTU5000 GSM RTU remote terminal unit (4I /2O/1AD/RS232 Ports)","RTU5000 GSM RTU remote terminal unit (4I /2O/1AD/RS232 Ports)","GSM Alarms & Controllers",89.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/216/,http://www.3gmobilecctv.com/media/catalog/product/r/t/rtu5000.jpg,"3G Mobile"
217,"RTU5010 GSM Controller (4 I/O Ports)","The GSM Controller RTU5010 is a universal GSM dialer and controller as well as a GSM Remote Control and Alarm Unit","GSM Alarms & Controllers",109.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/217/,http://www.3gmobilecctv.com/media/catalog/product/r/t/rtu5010.jpg,"3G Mobile"
218,"RTU5011 GSM Controller (8 I/O Ports, 4AD Inputs)","RTU5011 is a universal GSM dialer and controller as well as a GSM Remote Control and Alarm Unit.","GSM Alarms & Controllers",155.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/218/,http://www.3gmobilecctv.com/media/catalog/product/r/t/rtu5011.jpg,"3G Mobile"
219,"RTU5015 GSM Gate Door Opener(1O/2I)","RTU5015 is a very simple device which can be used for authorized door access, controlling gates, switching of remote equipments, car parking systems and excellent for remote control of appliances","GSM Alarms",79.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/219/,http://www.3gmobilecctv.com/media/catalog/product/r/t/rtu5015.jpg,"3G Mobile"
220,"S130 GSM SMS Controller-Alarm (2I/2O/USB Ports)","GSM SMS Controller-Alarm (2I/2O/USB Ports) Remote switching machines with a SMS text from your mobile phone! Remote Monitoring your assets in the worldwide by your mobile Phone! Perfect low cost solution for remote control and monitoring of all your asset","GSM Alarms & Controllers",79.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/220/,http://www.3gmobilecctv.com/media/catalog/product/s/1/s130.jpg,"3G Mobile"
221,"S140 GSM SMS Controller-Alarm (4I/2O/USB Ports)","S140 GSM SMS Controller-Alarm (4I/2O/USB Ports) is a 4 port GSM controller alarm for remote control of assest and equipment via your GSM cellphone","GSM Alarms & Controllers",89.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/221/,http://www.3gmobilecctv.com/media/catalog/product/s/1/s140.jpg,"3G Mobile"
222,"S150 GSM SMS Controller-Alarm (8I/2O/USB Ports)","S150 GSM SMS Controller-Alarm (8I/2O/USB Ports) is a GSM SMS Controller-Alarm (8I/2O/USB Ports) for remote switching machines with a SMS text from your mobile phone! ","GSM Alarms",99.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/222/,http://www.3gmobilecctv.com/media/catalog/product/s/1/s150.jpg,"3G Mobile"
223,"Zadako GECON GSM communicator","GECON Lite is a GSM communicator that serves for data transfer through the GSM network via text messages and voice calls.","GSM Alarms & Controllers",109.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/223/,http://www.3gmobilecctv.com/media/catalog/product/g/e/gecon-lite.jpg,Zadako
224,"Zadako DRAGON GSM mini alarm","Zadako DRAGON GSM mini alarm from 3G Mobile CCTV  ","GSM Alarms",135.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/224/,http://www.3gmobilecctv.com/media/catalog/product/d/r/dragon.jpg,"3G Mobile"
225,"Zadako Gecon Lite Plus","Zadako Gecon Lite Plus is a GSM controller and communicator device","GSM Alarms & Controllers",129.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/225/,http://www.3gmobilecctv.com/media/catalog/product/g/e/geconlitem.jpg,Zadako
226,"3G Mobile TS-210 4ch mobile DVR for vehicle surveillance","3G Mobile TS-210 4ch mobile DVR for vehicle surveillance and is perfect for mobile surveillance requirements and vehicle tracking with GPS and 3G options","Mobile DVR",159.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/226/,http://www.3gmobilecctv.com/media/catalog/product/t/s/ts-210b.gif,"3G Mobile"
227,"3G Mobile TS-218 8ch mobile DVR for vehicle surveillance","3G Mobile TS-218 8ch mobile DVR for vehicle surveillance","Mobile DVR",264.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/227/,http://www.3gmobilecctv.com/media/catalog/product/2/1/218.gif,"3G Mobile"
228,"5 port 100Mbps POE,802.3af","* Standard compliant IEEE802.3af
* Support 10/100Mbps fast Ethernet
* Data transmission up to 100 meters
* Support power up to 15.4W per each port","PoE Switches",45.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/228/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822183726_210796.jpg,
229,"5 Port 100Mbps POE 802.at","* Standard compliant IEEE802.3at
* Support 10/100Mbps fast Ethernet
* Data transmission up to 100 meters
* Support power up to 25W per each port","PoE Switches",55.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/229/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822183726_210796_1.jpg,
230,"Port Gigabit POE 802.3af","* Standard compliant IEEE802.3af
* Support 1000Mbps fast Ethernet
* Data transmission up to 100 meters
* Support power up to 15.4W per each port","PoE Switches",55.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/230/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822183924_515759.jpg,
231,"5 port Gigabit 802.3at ","* Standard compliant IEEE802.3at
* Support 100/1000Mbps fast Ethernet
* Data transmission up to 100 meters
* Support power up to 25W per each port","PoE Switches",62.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/231/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822183924_515759_1.jpg,
232,"8 Port 100M POE ,802.af","PS108
1-4 port support POE
IEEE802.3at
100M
","PoE Switches",53.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/232/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822184534_761402.jpg,
233,"8 Port Gigabit POE 802.3af","* Standard compliant IEEE802.3af
* Support 10/100/1000Mbps fast Ethernet
* Data transmission up to 100 meters
* Support power up to 15.4W per each port","PoE Switches",93.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/233/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822184534_761402_1.jpg,
234,"8 port 100Mbps Poe 802.3af","* Standard compliant IEEE802.3af
* Support 10/100Mbps fast Ethernet
* Data transmission up to 100 meters
* Support power up to 15.4W per each port
","PoE Switches",83.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/234/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130822185334_734211.jpg,
235,"9 port Gigabit POE 802.af","PS1082
1-8 port support POE
IEEE802.af
1000M
","PoE Switches",109.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/235/,http://www.3gmobilecctv.com/media/catalog/product/p/s/ps1082.jpg,
236,"8 port 100Mbps Poe 802.3at ","Standard compliant IEEE802.3af
1-8 port support 10/100Mbps POE
9 Port support Gigabit SFP Port
Data transmission up to 100 meters","PoE Switches",115.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/236/,http://www.3gmobilecctv.com/media/catalog/product/p/s/ps1082sc.jpg,
237,"Singal port 30W POE injector","Singal port 30W POE injector","PoE Switches",27.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/237/,http://www.3gmobilecctv.com/media/catalog/product/p/s/pse804.jpg,
238,"15W PD Splitter ","1) Support the IEEE 802.3af standard.
2) Support 10/100Mbps data transmission. ","PoE Switches",19.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/238/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130813185707_165339.jpg,
239,"30W PD splitter","1) Support the IEEE 802.3af /at standard.
2) Support 10/100/1000M data transmission. ","PoE Switches",22.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/239/,http://www.3gmobilecctv.com/media/catalog/product/p/d/pd803.jpg,
240,"24 Port 100Mbps switch with 2G combo","All 24 10/100M ports are PoE inline power port
Two Gigabit electrical interface is used for high-speed connection
Two Gigabit optical interface is used for high-speed connection
Easy-to-use WEB-based graphical configuration and management","PoE Switches",327.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/240/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130823121749_045966.jpg,
241,"16 Port100Mbps switch with 2G combo","16 PoE ports, 10/100 mbps each port
2 Gigabit Uplink ports for high speed connection
2 Gigabit fiber optic ports for high speed connection
Base on web management, easy and convenient","PoE Switches",301.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/241/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130823122047_972399.jpg,
242,"24 port 100Mbps switch with 2G combo","All 24 10/100M ports are PoE inline power port
Two Gigabit electrical interface is used for high-speed connection
Two Gigabit optical interface is used for high-speed connection
Easy-to-use WEB-based graphical configuration and management","PoE Switches",299.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/242/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130823121749_045966_1.jpg,
243,"16 port 100Mbps switch with 2G combo","16 PoE ports, 10/100 mbps each port
2 Gigabit Uplink ports for high speed connection
2 Gigabit fiber optic ports for high speed connection
Base on web management, easy and convenient
","PoE Switches",255.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/243/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20130823122047_972399_1.jpg,
244,"8 port POE midspan","8 x2 10/100Mbps RJ45 power &amp; data ports,
Complies with IEEE802.3af standards
Each port support 10/100Mbps
Supports PoE power up to 15.4W for each PoE port","PoE Switches",78.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/244/,http://www.3gmobilecctv.com/media/catalog/product/p/m/pms08.jpg,
245,"4 port POE midspan","4 port POE midspan","PoE Switches",69.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/245/,http://www.3gmobilecctv.com/media/catalog/product/p/m/pms04.jpg,
246,"Singal port 30W POE injector ","Singal port 30W POE injector ","PoE Switches",26.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/246/,http://www.3gmobilecctv.com/media/catalog/product/p/s/pse803.jpg,
247,"8 port 1000M POE midspan 60W ","• 8 x2 10/100/1000Mbps RJ45 power &amp; data ports
• Complies with IEEE802.3at+ standards
•Each port support 10/100/1000Mbps
•Supports PoE power up to 60W for each PoE port","PoE Switches",269.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/247/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20121224131737_533427.jpg,
248,"8 port 1000M POE midspan 60W ","• 8 x2 10/100/1000Mbps RJ45 power &amp; data ports
• Complies with IEEE802.3at+ standards
•Each port support 10/100/1000Mbps
•Supports PoE power up to 60W for each PoE port
","PoE Switches",123.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/248/,http://www.3gmobilecctv.com/media/catalog/product/p/2/p20121224131737_533427_1.jpg,
249,"Teltonika TWCT22 wireless controller terminal","Teltonika TWCT22 wireless controller terminal is a device which allows you to monitor and control your remote units/equipments.","GSM Alarms & Controllers",119.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/249/,http://www.3gmobilecctv.com/media/catalog/product/t/w/twct22.jpg,Teltonika
250,"Teltonika VRT012 Gate Controller","Teltonika VRT012 Gate Controller is a product which allows you to turn ON/OFF your system, machines, equipments remotely","GSM Alarms",110.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/250/,http://www.3gmobilecctv.com/media/catalog/product/g/a/gate-controller.jpg,Teltonika
251,"hiQview HIQ-5382 Full HD Mini IR-10M Pan / Tilt Dome IP Camera","HIQ-5382 has a palm-sized and stylish design and thus possesses artistic and undetectable appearance.","IP mini dome cameras",205.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/251/,http://www.3gmobilecctv.com/media/catalog/product/h/i/hiq-5382.jpg,HiQview
252,"hiQview HIQ-6483 3-Megapixel Outdoor IR-20M Weather Proof Bullet IP Camera","Our HIQ-6483 is one of our hot selling product and have high C/P ( Cost/ Performance) ration in the market.","IP megapixel bullet /tube cameras",226.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/252/,http://www.3gmobilecctv.com/media/catalog/product/h/i/hiq-6483.jpg,HiQview
253," hiQview HIQ-6583 5-Megapixel Outdoor IR-20M Weather Proof Bullet IP Camera","HIQ-6583 is capable of outputting excellent images: 15 fps @ 2560 x 1920 (5-Megapixel)
and 30fps @ 1920 x 1080 (Full HD) real-time.","IP megapixel bullet /tube cameras",249.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/253/,http://www.3gmobilecctv.com/media/catalog/product/h/i/hiq-6583.jpg,HiQview
254,"hiQview HIQ-5373 Full HD Mini Vandal Proof Dome IP Camera","HIQ-5373 has a mini body design and thus possesses artistic and undetectable appearance.
The vandal-proof housing makes it even more robust and reliable.","CCTV Camera",152.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/254/,http://www.3gmobilecctv.com/media/catalog/product/h/i/hiq-5373.jpg,HiQview
255,"hiQview HIQ-6383 Full HD Low Temperature Outdoor IR-25M Weather Proof Bullet IP Camera","HIQ-6383 has sophisticated design which including heater inside and applying special components in it.","CCTV Camera",349.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/255/,http://www.3gmobilecctv.com/media/catalog/product/h/i/hiq-6383.jpg,HiQview
256,"HiQview HIQ-5384 Full HD Low Temperature Outdoor IR-15M Vandal Proof Dome IP Camera","HIQ-5384 has sophisticated design which including heater inside and applying special components in it.","IP megapixel dome cameras",310.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/256/,http://www.3gmobilecctv.com/media/catalog/product/h/i/hiq-5384_2.jpg,HiQview
257,"ACTi E41 1MP Bullet Camera with D/N, IR, Basic WDR and a Vari-focal lens","ACTi E41 1MP Bullet Camera with D/N, IR, Basic WDR and a Vari-focal lens","IP megapixel bullet /tube cameras",329.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/257/,http://www.3gmobilecctv.com/media/catalog/product/e/4/e41_l.jpg,ACTi
258,"ACTi E41A 1MP Bullet Camera with Basic WDR and a Varifocal Lens","ACTi E41A 1MP Bullet Camera with Basic WDR and a Varifocal Lens","IP megapixel bullet /tube cameras",329.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/258/,http://www.3gmobilecctv.com/media/catalog/product/e/4/e41a_l.jpg,ACTi
259,"ACTi E42A 3MP Bullet Camera with Basic WDR and Varifocal Lens ","ACTi E42A 3MP Bullet Camera with Basic WDR and Varifocal Lens ","IP megapixel bullet /tube cameras",359.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/259/,http://www.3gmobilecctv.com/media/catalog/product/e/4/e42a_l.jpg,ACTi
260,"ACTi E43A 5MP Bullet Camera with Basic WDR and Varifocal Lens","ACTi E43A 5MP Bullet Camera with Basic WDR and Varifocal Lens","IP megapixel bullet /tube cameras",436.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/260/,http://www.3gmobilecctv.com/media/catalog/product/e/4/e43a_l.jpg,ACTi
261,"ACTi E44 2MP Bullet Camera with D/N, IR, Basic WDR, SLLS and a Vari-focal Lens","ACTi E44 2MP Bullet Camera with D/N, IR, Basic WDR, SLLS and a Vari-focal Lens","IP megapixel bullet /tube cameras",439.00,http://www.3gmobilecctv.com/index.php/catalog/product/view/id/261/,http://www.3gmobilecctv.com/media/catalog/product/e/4/e44_l.png,ACTi
